"ASevents","GeneID","geneSymbol","chr","strand","start","end","PValue","FDR","IncLevelDifference","WT","KI","location"
"ri","ENSMUSG00000026782","Abi2","chr1","+",60476739,60481158,0.00048773505719,0.0037490360803,-0.131,0.869333333333333,1,"chr1:60476739-60481158"
"ri","ENSMUSG00000031232","Magt1","chrX","-",105968083,105971479,4.89846917584e-07,1.10594304073e-05,-0.129,0.826666666666667,0.955333333333333,"chrX:105968083-105971479"
"ri","ENSMUSG00000015377","Dennd6b","chr15","-",89185361,89186047,2.42345369063e-05,0.000306784022109,0.102,0.143666666666667,0.0416666666666667,"chr15:89185361-89186047"
"ri","ENSMUSG00000004455","Ppp1cc","chr5","+",122174054,122175273,0.00969929890924,0.0484964945462,0.078,0.882333333333333,0.804666666666667,"chr5:122174054-122175273"
"ri","ENSMUSG00000038685","Rtel1","chr2","+",181351575,181351953,5.97964178173e-09,2.5677285298e-07,-0.07,0,0.0703333333333333,"chr2:181351575-181351953"
"ri","ENSMUSG00000034116","Vav1","chr17","+",57279099,57279401,0.000487888257025,0.0037490360803,0.042,0.956,0.914,"chr17:57279099-57279401"
"ri","ENSMUSG00000020284","Cfap410","chr10","+",77979752,77980547,0.00147149446043,0.00964354150701,0.063,0.0833333333333333,0.02,"chr10:77979752-77980547"
"ri","ENSMUSG00000041459","Tardbp","chr4","-",148612381,148618791,1.12291220766e-08,4.3913888121e-07,0.358,0.914,0.555666666666667,"chr4:148612381-148618791"
"ri","ENSMUSG00000000791","Il12rb1","chr8","+",70812477,70813371,1.75740307418e-07,4.37353719597e-06,0.082,0.0816666666666667,0,"chr8:70812477-70813371"
"ri","ENSMUSG00000026360","Rgs2","chr1","-",144002779,144003053,0.00067240430865,0.00494149475149,0.023,0.0226666666666667,0,"chr1:144002779-144003053"
"ri","ENSMUSG00000020832","Eral1","chr11","-",78074279,78074627,4.03192644387e-05,0.000472188177116,-0.125,0.004,0.128666666666667,"chr11:78074279-78074627"
"ri","ENSMUSG00000026553","Copa","chr1","+",172091163,172092354,0.00157921743161,0.0101720181624,0.02,0.0266666666666667,0.00633333333333333,"chr1:172091163-172092354"
"ri","ENSMUSG00000023393","Slc17a9","chr2","+",180731879,180732572,0.00400048743734,0.0224642756097,0.064,0.0636666666666667,0,"chr2:180731879-180732572"
"ri","ENSMUSG00000026848","Tor1b","chr2","+",30953751,30955953,0.00171352403578,0.0109405762051,0.04,0.0403333333333333,0,"chr2:30953751-30955953"
"ri","ENSMUSG00000031659","Adcy7","chr8","+",88327671,88329961,0.000247321747442,0.00209935901898,0.056,1,0.943666666666667,"chr8:88327671-88329961"
"ri","ENSMUSG00000036073","Galt","chr4","+",41756512,41756811,0.00360188052556,0.0208129771794,0.009,0.047,0.0376666666666667,"chr4:41756512-41756811"
"ri","ENSMUSG00000037791","Phf12","chr11","+",78024812,78025086,2.03474660232e-07,4.95121673231e-06,-0.424,0.576333333333333,1,"chr11:78024812-78025086"
"ri","ENSMUSG00000052142","Rasal3","chr17","-",32392045,32392788,1.36959626973e-07,3.6137540129e-06,0.03,0.031,0.00133333333333333,"chr17:32392045-32392788"
"ri","ENSMUSG00000058503","Fam133b","chr5","+",3558660,3559159,5.37052101457e-07,1.20014704305e-05,-0.119,0.107666666666667,0.226666666666667,"chr5:3558660-3559159"
"ri","ENSMUSG00000040459","Arglu1","chr8","-",8681383,8683973,0,0,0.06,0.0706666666666667,0.011,"chr8:8681383-8683973"
"ri","ENSMUSG00000024287","Thoc1","chr18","+",9986288,9986761,5.14637332749e-09,2.25411151744e-07,-0.062,0.00866666666666667,0.071,"chr18:9986288-9986761"
"ri","ENSMUSG00000042831","Alkbh6","chr7","+",30309480,30310054,4.34444159956e-05,0.00049297031622,0.036,0.0373333333333333,0.00166666666666667,"chr7:30309480-30310054"
"ri","ENSMUSG00000027185","Nat10","chr2","-",103734374,103734990,3.48840155096e-07,8.17905866955e-06,0.065,0.0736666666666667,0.00866666666666667,"chr2:103734374-103734990"
"ri","ENSMUSG00000038429","Usp5","chr6","-",124816983,124817471,5.84201757752e-05,0.000619931028153,0.02,0.0203333333333333,0,"chr6:124816983-124817471"
"ri","ENSMUSG00000039318","Rab3gap2","chr1","+",185275911,185277221,0.00230655409294,0.0142693600665,0.027,0.0373333333333333,0.01,"chr1:185275911-185277221"
"ri","ENSMUSG00000035086","Becn1","chr11","-",101295533,101296316,0.00279319179877,0.0168051924157,0.035,0.0843333333333333,0.0493333333333333,"chr11:101295533-101296316"
"ri","ENSMUSG00000029326","Enoph1","chr5","+",100067798,100068760,6.25491129036e-06,9.78446837563e-05,-0.261,0.739333333333333,1,"chr5:100067798-100068760"
"ri","ENSMUSG00000036672","Cenpt","chr8","-",105845259,105846391,0.00359264860697,0.0208129771794,0.038,0.038,0,"chr8:105845259-105846391"
"ri","ENSMUSG00000036672","Cenpt","chr8","-",105845259,105846391,0.000179159333222,0.00159495503966,0.177,0.223,0.046,"chr8:105845259-105846391"
"ri","ENSMUSG00000036672","Cenpt","chr8","-",105846164,105846391,0.000496219141283,0.00377503179123,-0.122,0.878333333333333,1,"chr8:105846164-105846391"
"ri","ENSMUSG00000024012","Mtch1","chr17","-",29333513,29333842,3.04628100523e-10,2.22378513382e-08,0.028,0.0286666666666667,0.000666666666666667,"chr17:29333513-29333842"
"ri","ENSMUSG00000036833","Pnpla7","chr2","+",25002614,25003032,4.73435703108e-06,7.62370727799e-05,-0.032,0.004,0.0363333333333333,"chr2:25002614-25003032"
"ri","ENSMUSG00000037266","Rsrp1","chr4","+",134925292,134926818,8.83046890054e-08,2.51152297301e-06,0.024,0.0663333333333333,0.042,"chr4:134925292-134926818"
"ri","ENSMUSG00000057110","Cntrl","chr2","+",35175537,35176322,5.60260208863e-05,0.00060441864897,-0.039,0.027,0.0663333333333333,"chr2:35175537-35176322"
"ri","ENSMUSG00000039648","Kyat1","chr2","-",30185125,30185753,5.88792939981e-05,0.000619931028153,0.086,0.0856666666666667,0,"chr2:30185125-30185753"
"ri","ENSMUSG00000032413","Rasa2","chr9","-",96566015,96568487,4.01578514886e-08,1.27457528638e-06,-0.095,0,0.0953333333333333,"chr9:96566015-96568487"
"ri","ENSMUSG00000027936","Crtc2","chr3","+",90257116,90257411,0.000176058227561,0.00158019474737,0.034,0.0343333333333333,0,"chr3:90257116-90257411"
"ri","ENSMUSG00000002625","Akap8l","chr17","-",32333002,32334696,0.00397599772924,0.0223841517405,0.073,0.0966666666666667,0.0233333333333333,"chr17:32333002-32334696"
"ri","ENSMUSG00000020812","Snhg16","chr11","+",116673937,116674375,0.0080508113053,0.0412910462731,-0.024,0,0.0243333333333333,"chr11:116673937-116674375"
"ri","ENSMUSG00000020812","Snhg16","chr11","+",116674299,116675798,0.00147515360952,0.00964354150701,0.399,0.518666666666667,0.12,"chr11:116674299-116675798"
"ri","ENSMUSG00000020812","Snhg16","chr11","+",116674299,116675798,0.00186586049213,0.0118099262363,0.167,0.204666666666667,0.038,"chr11:116674299-116675798"
"ri","ENSMUSG00000040356","Skiv2l","chr17","-",34845003,34845314,5.19274929874e-05,0.000568606048212,0.089,0.124666666666667,0.0353333333333333,"chr17:34845003-34845314"
"ri","ENSMUSG00000040356","Skiv2l","chr17","-",34846026,34846667,0.000241983250897,0.00207820909594,0.305,0.960666666666667,0.655666666666667,"chr17:34846026-34846667"
"ri","ENSMUSG00000031482","Slc25a15","chr8","-",22380837,22383344,0.000143096144756,0.00133353428517,-0.097,0.0233333333333333,0.12,"chr8:22380837-22383344"
"ri","ENSMUSG00000041096","Tspyl2","chrX","-",152340085,152340380,5.32561393995e-06,8.45151777427e-05,0.179,0.206,0.0273333333333333,"chrX:152340085-152340380"
"ri","ENSMUSG00000067369","Trmt2b","chrX","-",134238142,134238586,0.000107530386157,0.00103740769024,-0.029,0.003,0.0316666666666667,"chrX:134238142-134238586"
"ri","ENSMUSG00000060216","Arrb2","chr11","+",70437943,70438391,9.54899545168e-05,0.000932696927387,-0.03,0.0106666666666667,0.041,"chr11:70437943-70438391"
"ri","ENSMUSG00000031939","Taf1d","chr9","+",15306872,15307821,0.000106481103257,0.00103183015988,0.164,0.192,0.028,"chr9:15306872-15307821"
"ri","ENSMUSG00000031939","Taf1d","chr9","+",15313989,15314264,1.51117991898e-07,3.89351061478e-06,0.059,0.0746666666666667,0.0156666666666667,"chr9:15313989-15314264"
"ri","ENSMUSG00000022536","Glyr1","chr16","-",5048749,5049857,3.6508070142e-05,0.00043452540006,0.052,0.0823333333333333,0.0303333333333333,"chr16:5048749-5049857"
"ri","ENSMUSG00000019214","Chtf18","chr17","-",25722843,25723313,1.32180901113e-07,3.53019723704e-06,0.082,0.0823333333333333,0,"chr17:25722843-25723313"
"ri","ENSMUSG00000029068","Ccnl2","chr4","+",155817922,155820428,1.46958123448e-08,5.54893604054e-07,0.122,0.131,0.00933333333333333,"chr4:155817922-155820428"
"ri","ENSMUSG00000029068","Ccnl2","chr4","+",155817922,155820428,0.00318367707522,0.0188439264722,0.077,0.202,0.125333333333333,"chr4:155817922-155820428"
"ri","ENSMUSG00000006728","Cdk4","chr10","+",127065154,127066003,0.000128844883446,0.00121103130793,0.014,0.0263333333333333,0.0123333333333333,"chr10:127065154-127066003"
"ri","ENSMUSG00000021466","Ptch1","chr13","-",63533263,63533666,2.18225805204e-08,7.58594465709e-07,-0.313,0.636666666666667,0.949666666666667,"chr13:63533263-63533666"
"ri","ENSMUSG00000032596","Uba7","chr9","+",107979393,107979691,0.00331194753036,0.0193934895494,-0.058,0.101666666666667,0.159666666666667,"chr9:107979393-107979691"
"ri","ENSMUSG00000038671","Arfrp1","chr2","-",181364013,181364398,0.00535399926774,0.0288089886888,0.032,0.0566666666666667,0.025,"chr2:181364013-181364398"
"ri","ENSMUSG00000056919","Cep162","chr9","-",87238353,87239933,9.31617072042e-06,0.000136016092518,0.051,0.0506666666666667,0,"chr9:87238353-87239933"
"ri","ENSMUSG00000049606","Zfp644","chr5","-",106635609,106638635,7.40645237731e-05,0.000754424684014,-0.076,0.00533333333333333,0.081,"chr5:106635609-106638635"
"ri","ENSMUSG00000007570","Fance","chr17","+",28318061,28318407,0.00216506917295,0.0134320155489,0.139,0.139,0,"chr17:28318061-28318407"
"ri","ENSMUSG00000026754","Golga1","chr2","-",39047022,39047766,0.000579824196058,0.00433383955415,-0.031,0.008,0.0386666666666667,"chr2:39047022-39047766"
"ri","ENSMUSG00000028582","Cc2d1b","chr4","+",108626300,108626590,0.000472833261389,0.00368507061367,-0.019,0.00233333333333333,0.0213333333333333,"chr4:108626300-108626590"
"ri","ENSMUSG00000020156","Pwwp3a","chr10","+",80228994,80230127,2.14688654995e-05,0.000278206008544,0.079,0.106,0.0266666666666667,"chr10:80228994-80230127"
"ri","ENSMUSG00000020156","Pwwp3a","chr10","+",80236110,80238920,7.5346798456e-07,1.6177400845e-05,0.028,0.036,0.008,"chr10:80236110-80238920"
"ri","ENSMUSG00000020156","Pwwp3a","chr10","+",80238314,80238920,0.00188915686815,0.0119229208682,0.063,0.123666666666667,0.0603333333333333,"chr10:80238314-80238920"
"ri","ENSMUSG00000002413","Braf","chr6","-",39677377,39677641,0.00752739030479,0.0388796810554,-0.309,0.393,0.702,"chr6:39677377-39677641"
"ri","ENSMUSG00000005682","Pan2","chr10","+",128314182,128314554,0.00427423503905,0.0237578038973,0.106,0.229333333333333,0.123333333333333,"chr10:128314182-128314554"
"ri","ENSMUSG00000015697","Setdb1","chr3","-",95337148,95339032,5.95483551358e-10,3.64886497869e-08,-0.073,0,0.0726666666666667,"chr3:95337148-95339032"
"ri","ENSMUSG00000036948","Map11","chr5","-",138260834,138261716,2.05469496972e-09,1.02267772357e-07,-0.05,0,0.05,"chr5:138260834-138261716"
"ri","ENSMUSG00000033540","Idua","chr5","+",108680110,108680497,0.00877412571986,0.0442749661901,0.056,0.0556666666666667,0,"chr5:108680110-108680497"
"ri","ENSMUSG00000029149","Krtcap3","chr5","+",31252191,31252571,4.33119468268e-06,7.07859429483e-05,-0.166,0,0.166,"chr5:31252191-31252571"
"ri","ENSMUSG00000032586","Traip","chr9","+",107962830,107963417,7.86938339226e-06,0.000118854825028,-0.061,0.001,0.0616666666666667,"chr9:107962830-107963417"
"ri","ENSMUSG00000021428","Riok1","chr13","+",38043908,38045315,0.000414221328605,0.00331074711549,-0.019,0.00466666666666667,0.0233333333333333,"chr13:38043908-38045315"
"ri","ENSMUSG00000010608","Rbm25","chr12","+",83660594,83664259,5.71837791186e-05,0.000610890128145,0.03,0.0413333333333333,0.011,"chr12:83660594-83664259"
"ri","ENSMUSG00000025558","Dock9","chr14","-",121581331,121583540,8.23310197795e-10,4.62320341839e-08,0.067,0.0703333333333333,0.00333333333333333,"chr14:121581331-121583540"
"ri","ENSMUSG00000001062","Vps9d1","chr8","-",123245113,123245712,0.00108906481485,0.0074766518637,-0.542,0.0296666666666667,0.571333333333333,"chr8:123245113-123245712"
"ri","ENSMUSG00000022946","Dop1b","chr16","+",93739153,93740674,0.0065811963408,0.0345631174733,0.029,0.0453333333333333,0.0163333333333333,"chr16:93739153-93740674"
"ri","ENSMUSG00000037720","Tmem33","chr5","+",67260695,67261033,1.08771058827e-09,5.95521547078e-08,-0.073,0.041,0.114333333333333,"chr5:67260695-67261033"
"ri","ENSMUSG00000037720","Tmem33","chr5","+",67286095,67291461,5.90473801743e-07,1.29313762582e-05,-0.581,0.138666666666667,0.719333333333333,"chr5:67286095-67291461"
"ri","ENSMUSG00000108414","Snhg1","chr19","+",8724402,8724721,5.39689404278e-11,5.90959897684e-09,0.036,0.0443333333333333,0.008,"chr19:8724402-8724721"
"ri","ENSMUSG00000108414","Snhg1","chr19","+",8725781,8726102,1.27330313515e-07,3.46413475905e-06,0.515,0.894666666666667,0.379333333333333,"chr19:8725781-8726102"
"ri","ENSMUSG00000026280","Atg4b","chr1","+",93775627,93778364,1.68686921098e-08,6.15707262008e-07,0.106,0.124666666666667,0.019,"chr1:93775627-93778364"
"ri","ENSMUSG00000053470","Kdm3a","chr6","-",71620137,71620568,0.000656500256825,0.00484086047962,0.034,0.043,0.00866666666666667,"chr6:71620137-71620568"
"ri","ENSMUSG00000005625","Psmd4","chr3","-",95032704,95033546,0.0017883895601,0.0113853870251,0.017,0.023,0.006,"chr3:95032704-95033546"
"ri","ENSMUSG00000026927","Entr1","chr2","-",26385497,26386063,0.000152321505922,0.00139995081587,0.013,0.047,0.034,"chr2:26385497-26386063"
"ri","ENSMUSG00000020536","Llgl1","chr11","+",60712920,60714186,8.94218358027e-07,1.86508400388e-05,0.331,0.445,0.114,"chr11:60712920-60714186"
"ri","ENSMUSG00000045679","Pqlc3","chr12","-",16997633,16997856,0.000144491891921,0.00134083577672,0.054,0.993666666666667,0.939333333333333,"chr12:16997633-16997856"
"ri","ENSMUSG00000025888","Casp1","chr9","+",5299279,5299865,3.38951563428e-06,5.75429398378e-05,0.04,0.04,0,"chr9:5299279-5299865"
"ri","ENSMUSG00000006498","Ptbp1","chr10","+",79858751,79859271,0.00211197851637,0.0131398663376,-0.421,0.0853333333333333,0.506,"chr10:79858751-79859271"
"ri","ENSMUSG00000001750","Tcirg1","chr19","-",3898547,3898875,0.0011914094925,0.00807797767361,-0.027,0.013,0.0403333333333333,"chr19:3898547-3898875"
"ri","ENSMUSG00000001750","Tcirg1","chr19","-",3901890,3902556,1.43731809316e-05,0.000194304112594,-0.059,0.0123333333333333,0.071,"chr19:3901890-3902556"
"ri","ENSMUSG00000032185","Carm1","chr9","+",21587507,21589467,0.000208743655362,0.00182130918423,-0.028,0.00466666666666667,0.0323333333333333,"chr9:21587507-21589467"
"ri","ENSMUSG00000032185","Carm1","chr9","+",21587850,21589467,0.00375032997123,0.0214206433705,0.052,0.0876666666666667,0.0356666666666667,"chr9:21587850-21589467"
"ri","ENSMUSG00000026309","Ilkap","chr1","-",91387214,91388464,8.65589677712e-09,3.48751711207e-07,0.086,0.0956666666666667,0.00966666666666667,"chr1:91387214-91388464"
"ri","ENSMUSG00000053158","Fes","chr7","-",80380208,80380892,1.44328993201e-15,6.3216099022e-13,0.066,0.067,0.000666666666666667,"chr7:80380208-80380892"
"ri","ENSMUSG00000053158","Fes","chr7","-",80381164,80381810,0.00319990027442,0.018888899194,-0.026,0.00766666666666667,0.0333333333333333,"chr7:80381164-80381810"
"ri","ENSMUSG00000053158","Fes","chr7","-",80382810,80383189,6.66844357511e-12,1.21699095246e-09,0.044,0.0523333333333333,0.00833333333333333,"chr7:80382810-80383189"
"ri","ENSMUSG00000002395","Use1","chr8","+",71368849,71369303,0.00586197417785,0.0312353368601,-0.014,0.053,0.0666666666666667,"chr8:71368849-71369303"
"ri","ENSMUSG00000070000","Fcho1","chr8","-",71708925,71709385,0.000304997031491,0.00253970912154,0.036,0.0703333333333333,0.0343333333333333,"chr8:71708925-71709385"
"ri","ENSMUSG00000057411","Fam173a","chr17","-",25790505,25790983,0.00431079221767,0.0237799369186,-0.016,0.00233333333333333,0.018,"chr17:25790505-25790983"
"ri","ENSMUSG00000025159","Mms19","chr19","-",41945732,41947103,1.3815448785e-10,1.26065970163e-08,0.055,0.0613333333333333,0.00666666666666667,"chr19:41945732-41947103"
"ri","ENSMUSG00000025159","Mms19","chr19","-",41949454,41949837,0.000522559802066,0.00395988223711,-0.028,0.00633333333333333,0.034,"chr19:41949454-41949837"
"ri","ENSMUSG00000047617","Paxx","chr2","-",25459484,25459859,3.25918958488e-09,1.51864365764e-07,0.1,0.100333333333333,0,"chr2:25459484-25459859"
"ri","ENSMUSG00000047617","Paxx","chr2","-",25460008,25460357,6.50623999121e-12,1.21699095246e-09,0.181,0.189666666666667,0.009,"chr2:25460008-25460357"
"ri","ENSMUSG00000024910","Ctsw","chr19","-",5466019,5466311,2.47395264161e-05,0.000311376797996,-0.064,0,0.064,"chr19:5466019-5466311"
"ri","ENSMUSG00000030689","Ino80e","chr7","-",126857225,126857787,0.000228157067823,0.00196718101784,0.076,0.0923333333333333,0.0166666666666667,"chr7:126857225-126857787"
"ri","ENSMUSG00000028759","Hp1bp3","chr4","+",138225888,138228787,0.00408932337687,0.0229043943615,0.006,0.0163333333333333,0.01,"chr4:138225888-138228787"
"ri","ENSMUSG00000035325","Sec31a","chr5","-",100363376,100363947,2.59957339258e-05,0.000321642131624,0.075,0.088,0.0126666666666667,"chr5:100363376-100363947"
"ri","ENSMUSG00000051557","Pusl1","chr4","-",155891051,155891415,0.000537687316319,0.00406046628531,-0.024,0.0106666666666667,0.0346666666666667,"chr4:155891051-155891415"
"ri","ENSMUSG00000020477","Mrps24","chr11","-",5707297,5707555,1.37811984047e-11,1.88630153164e-09,0.034,0.0366666666666667,0.00233333333333333,"chr11:5707297-5707555"
"ri","ENSMUSG00000002107","Celf2","chr2","-",6539704,6547213,1.09619202604e-10,1.04376545088e-08,0.061,0.0796666666666667,0.0183333333333333,"chr2:6539704-6547213"
"ri","ENSMUSG00000002107","Celf2","chr2","-",6604023,6607961,1.60429336482e-10,1.40536098758e-08,0.03,0.0406666666666667,0.0106666666666667,"chr2:6604023-6607961"
"ri","ENSMUSG00000032376","Usp3","chr9","-",66520272,66520727,2.51468432411e-07,6.05182271407e-06,0.027,0.0303333333333333,0.003,"chr9:66520272-66520727"
"ri","ENSMUSG00000025731","Mettl26","chr17","+",25876660,25877169,0.00200296089057,0.0125687230669,0.058,0.0826666666666667,0.0246666666666667,"chr17:25876660-25877169"
"ri","ENSMUSG00000068744","Psrc1","chr3","+",108384235,108384431,0.00143558878855,0.00944125960037,-0.143,0.0906666666666667,0.233333333333333,"chr3:108384235-108384431"
"ri","ENSMUSG00000025330","Padi4","chr4","-",140757501,140757925,0.000739191665184,0.00537817191612,0.031,0.0353333333333333,0.00433333333333333,"chr4:140757501-140757925"
"ri","ENSMUSG00000032228","Tcf12","chr9","-",71868071,71870147,9.16134948348e-07,1.89276937442e-05,0.029,0.0376666666666667,0.009,"chr9:71868071-71870147"
"ri","ENSMUSG00000041954","Tnfrsf18","chr4","+",156027961,156028423,0.00368747271113,0.0211402231345,0.019,0.019,0,"chr4:156027961-156028423"
"ri","ENSMUSG00000068329","Htra2","chr6","-",83052697,83053070,0.00167259343472,0.0107104667311,-0.045,0.0756666666666667,0.121,"chr6:83052697-83053070"
"ri","ENSMUSG00000025237","Parp6","chr9","+",59623917,59624433,3.54799348679e-07,8.17905866955e-06,0.095,0.128666666666667,0.034,"chr9:59623917-59624433"
"ri","ENSMUSG00000009741","Ubp1","chr9","+",113955962,113956813,1.21523812024e-06,2.46423285493e-05,0.082,0.148,0.066,"chr9:113955962-113956813"
